,지역명,지역 코드,년월일,최저기온(℃),최고기온(℃),일강수량(mm),최대순간풍속(m/s)
452,김포(공),110,2020-02-02,-5.2,5.6,0.0,8.2
453,김포(공),110,2020-02-03,-6.4,3.9,0.0,10.4
454,김포(공),110,2020-02-04,-8.8,4.7,0.8,13.6
455,김포(공),110,2020-02-05,-10.9,-3.9,0.0,12.2
456,김포(공),110,2020-02-06,-12.4,-0.2,0.0,8.1
457,김포(공),110,2020-02-07,-9.3,3.2,0.0,6.3
458,김포(공),110,2020-02-08,-3.9,4.8,0.0,12.7
459,김포(공),110,2020-02-09,-9.0,4.8,0.0,9.3
460,김포(공),110,2020-02-10,-3.9,10.3,0.0,7.6
461,김포(공),110,2020-02-11,-4.5,14.8,0.0,8.5
462,김포(공),110,2020-02-12,4.0,8.1,5.0,7.5
463,김포(공),110,2020-02-13,1.0,8.9,0.0,10.1
464,김포(공),110,2020-02-14,1.4,14.8,0.0,5.4
465,김포(공),110,2020-02-15,0.1,15.7,1.5,10.2
466,김포(공),110,2020-02-16,-4.3,5.5,7.1,15.3
467,김포(공),110,2020-02-17,-6.7,-3.0,0.0,9.9
468,김포(공),110,2020-02-18,-8.3,1.6,0.0,7.3
469,김포(공),110,2020-02-19,-5.8,7.2,0.0,5.5
470,김포(공),110,2020-02-20,-2.9,10.9,0.0,6.1
471,김포(공),110,2020-02-21,-1.6,11.8,6.3,12.3
472,김포(공),110,2020-02-22,-0.5,8.7,3.5,17.8
473,김포(공),110,2020-02-23,-3.9,7.9,0.0,11.8
474,김포(공),110,2020-02-24,0.4,12.6,0.0,7.5
475,김포(공),110,2020-02-25,3.5,11.1,14.9,9.7
476,김포(공),110,2020-02-26,0.3,11.5,0.0,7.5
477,김포(공),110,2020-02-27,-1.1,11.9,0.0,7.9
478,김포(공),110,2020-02-28,1.4,6.1,2.7,6.3
479,김포(공),110,2020-02-29,3.3,12.0,0.3,7.3
480,김포(공),110,2020-03-01,-0.6,9.4,0.2,11.0
481,김포(공),110,2020-03-02,-1.0,7.4,0.0,8.7
482,김포(공),110,2020-03-03,-1.7,11.3,0.0,10.1
483,김포(공),110,2020-03-04,-1.5,5.8,0.0,15.4
484,김포(공),110,2020-03-05,-3.2,6.4,0.0,8.5
485,김포(공),110,2020-03-06,-5.7,9.7,0.0,6.7
486,김포(공),110,2020-03-07,-1.1,13.9,0.0,7.1
487,김포(공),110,2020-03-08,-2.3,16.5,0.0,7.3
488,김포(공),110,2020-03-09,0.2,17.4,0.0,8.6
489,김포(공),110,2020-03-10,2.6,9.7,4.6,9.3
490,김포(공),110,2020-03-11,-0.1,8.3,0.0,11.0
491,김포(공),110,2020-03-12,-1.8,13.8,0.0,15.2
492,김포(공),110,2020-03-13,-1.3,8.9,0.0,10.2
493,김포(공),110,2020-03-14,-4.9,9.6,0.0,13.8
494,김포(공),110,2020-03-15,-0.1,10.4,0.0,18.9
495,김포(공),110,2020-03-16,-4.6,9.1,0.0,10.0
496,김포(공),110,2020-03-17,1.7,12.9,0.0,11.8
497,김포(공),110,2020-03-18,-1.0,17.2,0.0,11.0
498,김포(공),110,2020-03-19,5.6,11.9,0.0,21.7
499,김포(공),110,2020-03-20,-0.6,14.5,0.0,15.1
500,김포(공),110,2020-03-21,4.5,19.2,0.0,11.3
501,김포(공),110,2020-03-22,3.3,17.4,0.0,13.6
502,김포(공),110,2020-03-23,0.6,17.3,0.0,9.9
503,김포(공),110,2020-03-24,0.7,18.1,0.0,10.6
504,김포(공),110,2020-03-25,1.9,18.6,0.0,9.4
505,김포(공),110,2020-03-26,3.6,21.5,2.1,8.9
506,김포(공),110,2020-03-27,6.1,17.6,0.5,12.4
507,김포(공),110,2020-03-28,2.4,12.8,0.0,11.2
508,김포(공),110,2020-03-29,-2.2,15.7,0.0,9.9
509,김포(공),110,2020-03-30,-0.3,16.0,0.0,8.3
510,김포(공),110,2020-03-31,0.5,18.1,0.0,7.8
511,김포(공),110,2020-04-01,3.3,18.3,0.0,15.3
512,김포(공),110,2021-01-02,-10.3,-0.4,0.0,9.0
513,김포(공),110,2021-01-03,-12.7,-1.3,0.0,7.5
514,김포(공),110,2021-01-04,-12.4,0.5,0.0,7.6
515,김포(공),110,2021-01-05,-11.5,-2.3,0.0,11.5
516,김포(공),110,2021-01-06,-14.9,-2.5,0.9,20.7
517,김포(공),110,2021-01-07,-16.7,-9.2,0.0,18.1
518,김포(공),110,2021-01-08,-19.0,-10.4,0.0,11.4
519,김포(공),110,2021-01-09,-18.9,-7.0,0.0,11.6
520,김포(공),110,2021-01-10,-16.5,-1.8,0.0,6.1
521,김포(공),110,2021-01-11,-13.4,-3.3,0.0,5.4
522,김포(공),110,2021-01-12,-13.1,1.9,0.9,8.6
523,김포(공),110,2021-01-13,-7.7,8.7,0.0,11.3
524,김포(공),110,2021-01-14,-8.4,7.1,0.0,7.6
525,김포(공),110,2021-01-15,-3.5,11.0,0.1,14.2
526,김포(공),110,2021-01-16,-9.8,-1.6,0.0,9.2
527,김포(공),110,2021-01-17,-14.1,-1.2,0.0,8.1
528,김포(공),110,2021-01-18,-10.6,2.9,0.0,17.6
529,김포(공),110,2021-01-19,-14.0,-1.2,0.0,8.1
530,김포(공),110,2021-01-20,-11.4,7.6,0.0,5.9
531,김포(공),110,2021-01-21,0.7,7.8,6.9,5.7
532,김포(공),110,2021-01-22,2.6,6.6,0.0,5.4
533,김포(공),110,2021-01-23,1.1,12.4,0.0,8.6
534,김포(공),110,2021-01-24,-2.1,13.5,0.0,5.1
535,김포(공),110,2021-01-25,-1.6,13.8,0.0,6.9
536,김포(공),110,2021-01-26,-1.6,7.5,0.5,10.0
537,김포(공),110,2021-01-27,-5.3,6.3,0.0,7.4
538,김포(공),110,2021-01-28,-9.5,1.7,2.0,22.6
539,김포(공),110,2021-01-29,-11.5,-4.2,0.0,15.7
540,김포(공),110,2021-01-30,-8.1,5.7,0.1,9.5
541,김포(공),110,2021-01-31,-7.0,10.7,0.0,8.4
542,김포(공),110,2021-02-01,-2.7,9.8,0.1,11.9
543,김포(공),110,2021-02-02,-9.0,-2.0,0.0,14.3
544,김포(공),110,2021-02-03,-10.9,1.6,2.2,13.0
545,김포(공),110,2021-02-04,-9.7,1.1,0.0,10.9
546,김포(공),110,2021-02-05,-6.3,7.3,0.0,12.9
547,김포(공),110,2021-02-06,1.4,9.6,0.0,11.9
548,김포(공),110,2021-02-07,-3.9,8.0,0.0,10.9
549,김포(공),110,2021-02-08,-5.6,1.0,0.0,15.0
550,김포(공),110,2021-02-09,-9.3,4.6,0.0,8.4
551,김포(공),110,2021-02-10,-4.4,8.8,0.0,10.3
552,김포(공),110,2021-02-11,-1.5,10.7,0.0,5.3
553,김포(공),110,2021-02-12,-4.2,13.6,0.0,5.7
554,김포(공),110,2021-02-13,-4.1,14.3,0.0,6.1
555,김포(공),110,2021-02-14,1.3,14.1,0.0,5.9
556,김포(공),110,2021-02-15,-5.3,5.5,0.5,16.4
557,김포(공),110,2021-02-16,-8.8,-0.8,0.9,13.8
558,김포(공),110,2021-02-17,-10.1,-4.1,0.0,17.5
559,김포(공),110,2021-02-18,-10.3,0.1,0.0,12.8
560,김포(공),110,2021-02-19,-9.4,9.4,0.0,15.6
561,김포(공),110,2021-02-20,1.1,14.4,0.0,10.1
562,김포(공),110,2021-02-21,0.5,17.2,0.0,15.8
563,김포(공),110,2021-02-22,-0.6,13.1,0.0,15.0
564,김포(공),110,2021-02-23,-4.4,4.4,0.0,10.9
565,김포(공),110,2021-02-24,-5.0,8.7,0.0,6.6
566,김포(공),110,2021-02-25,-3.3,8.1,0.0,5.6
567,김포(공),110,2021-02-26,-4.3,15.6,0.0,10.2
568,김포(공),110,2021-02-27,-2.8,15.8,0.0,12.1
569,김포(공),110,2021-02-28,0.8,11.1,0.0,7.5
570,김포(공),110,2021-03-01,0.2,6.9,47.5,10.6
571,김포(공),110,2021-03-02,-1.5,6.6,0.0,9.3
572,김포(공),110,2021-03-03,-3.3,9.4,0.0,8.2
573,김포(공),110,2021-03-04,-0.4,12.9,0.0,7.3
574,김포(공),110,2021-03-05,-0.8,15.1,0.0,8.7
575,김포(공),110,2021-03-06,2.1,12.5,0.0,10.4
576,김포(공),110,2021-03-07,0.5,11.9,0.0,8.9
577,김포(공),110,2021-03-08,-1.9,13.1,0.0,8.6
578,김포(공),110,2021-03-09,-1.6,12.2,0.0,8.9
579,김포(공),110,2021-03-10,-2.4,16.8,0.0,7.2
580,김포(공),110,2021-03-11,-0.1,16.6,0.0,8.0
581,김포(공),110,2021-03-12,6.1,14.8,0.0,10.2
582,김포(공),110,2021-03-13,1.4,14.9,0.0,8.7
583,김포(공),110,2021-03-14,0.5,13.8,0.0,11.3
584,김포(공),110,2021-03-15,1.2,16.1,0.3,12.0
585,김포(공),110,2021-03-16,2.9,13.4,0.3,12.4
586,김포(공),110,2021-03-17,-1.5,16.5,0.0,8.0
587,김포(공),110,2021-03-18,0.0,17.8,0.0,7.7
588,김포(공),110,2021-03-19,7.6,20.2,0.0,8.8
589,김포(공),110,2021-03-20,6.6,12.8,4.2,7.2
590,김포(공),110,2021-03-21,2.7,10.6,0.0,17.0
591,김포(공),110,2021-03-22,-0.4,11.6,0.0,12.4
592,김포(공),110,2021-03-23,-0.1,15.1,0.0,14.4
593,김포(공),110,2021-03-24,2.8,16.3,0.0,11.5
594,김포(공),110,2021-03-25,4.0,17.9,0.0,9.7
595,김포(공),110,2021-03-26,5.0,20.4,0.0,6.2
596,김포(공),110,2021-03-27,6.8,16.0,20.6,10.5
597,김포(공),110,2021-03-28,7.5,13.1,5.7,12.8
598,김포(공),110,2021-03-29,5.1,14.9,0.1,12.2
599,김포(공),110,2021-03-30,0.8,18.1,0.0,10.8
600,김포(공),110,2021-03-31,1.5,22.2,0.0,5.8
601,김포(공),110,2021-04-01,5.4,24.1,0.0,12.4
602,김포(공),110,2022-01-30,-11.6,3.4,0.0,7.8
603,김포(공),110,2022-01-31,-11.5,5.1,0.8,8.3
604,김포(공),110,2022-02-01,-7.7,1.2,1.9,7.7
605,김포(공),110,2022-02-02,-12.1,0.1,0.0,7.1
606,김포(공),110,2022-02-03,-8.5,0.0,0.0,11.6
607,김포(공),110,2022-02-04,-10.8,-0.1,0.0,16.1
608,김포(공),110,2022-02-05,-11.1,-0.6,0.0,14.2
609,김포(공),110,2022-02-06,-12.5,2.4,0.0,12.0
610,김포(공),110,2022-02-07,-11.6,2.5,0.0,9.6
611,김포(공),110,2022-02-08,-8.0,6.0,0.0,7.5
612,김포(공),110,2022-02-09,-9.5,7.2,0.0,7.7
613,김포(공),110,2022-02-10,-7.2,7.7,0.0,9.1
614,김포(공),110,2022-02-11,-8.3,8.9,0.0,6.9
615,김포(공),110,2022-02-12,-4.8,10.3,0.0,9.5
616,김포(공),110,2022-02-13,-2.6,9.4,0.0,6.1
617,김포(공),110,2022-02-14,-5.5,8.9,0.8,13.0
618,김포(공),110,2022-02-15,-8.4,-1.1,0.0,12.2
619,김포(공),110,2022-02-16,-10.9,-2.7,0.0,12.4
620,김포(공),110,2022-02-17,-10.9,-1.5,0.0,10.6
621,김포(공),110,2022-02-18,-12.3,5.6,0.0,6.8
622,김포(공),110,2022-02-19,-6.8,4.6,0.0,12.7
623,김포(공),110,2022-02-20,-8.6,0.4,0.0,13.4
624,김포(공),110,2022-02-21,-11.2,5.5,0.0,17.7
625,김포(공),110,2022-02-22,-10.1,1.2,0.0,13.6
626,김포(공),110,2022-02-23,-11.8,0.1,0.0,10.8
627,김포(공),110,2022-02-24,-12.6,3.8,0.0,10.6
628,김포(공),110,2022-02-25,-6.9,9.3,0.0,13.1
629,김포(공),110,2022-02-26,0.4,10.6,0.6,20.0
630,김포(공),110,2022-02-27,-6.4,9.4,0.0,15.0
631,김포(공),110,2022-02-28,-2.3,11.6,0.0,7.4
632,김포(공),110,2022-03-01,-2.9,10.8,1.3,10.0
633,김포(공),110,2023-01-02,-10.2,-0.5,0.0,7.6
634,김포(공),110,2023-01-03,-13.2,0.8,0.0,8.1
635,김포(공),110,2023-01-04,-10.1,3.9,0.0,5.6
636,김포(공),110,2023-01-05,-10.4,3.1,0.0,3.9
637,김포(공),110,2023-01-06,-9.1,5.5,2.0,8.7
638,김포(공),110,2023-01-07,-4.6,4.8,0.0,8.7
639,김포(공),110,2023-01-08,-7.3,6.6,0.0,5.5
640,김포(공),110,2023-01-09,-4.0,6.7,0.0,8.7
641,김포(공),110,2023-01-10,-7.6,7.6,0.0,3.8
642,김포(공),110,2023-01-11,-6.4,8.3,0.0,4.7
643,김포(공),110,2023-01-12,-5.4,13.3,0.1,4.3
644,김포(공),110,2023-01-13,3.7,9.3,32.1,7.7
645,김포(공),110,2023-01-14,3.9,7.4,3.6,8.2
646,김포(공),110,2023-01-15,-3.8,4.3,2.2,7.7
647,김포(공),110,2023-01-16,-7.5,-2.1,0.0,8.6
648,김포(공),110,2023-01-17,-7.9,-0.6,0.0,7.7
649,김포(공),110,2023-01-18,-7.2,3.0,0.0,5.5
650,김포(공),110,2023-01-19,-8.5,4.9,1.4,11.0
651,김포(공),110,2023-01-20,-8.9,3.0,0.0,13.0
652,김포(공),110,2023-01-21,-11.8,1.1,0.0,5.7
653,김포(공),110,2023-01-22,-3.7,3.3,0.0,7.2
654,김포(공),110,2023-01-23,-7.4,4.7,0.0,12.3
655,김포(공),110,2023-01-24,-16.5,-7.4,0.0,14.7
656,김포(공),110,2023-01-25,-17.5,-6.3,0.0,9.0
657,김포(공),110,2023-01-26,-8.0,-3.2,0.8,5.1
658,김포(공),110,2023-01-27,-12.7,-3.0,0.0,15.0
659,김포(공),110,2023-01-28,-13.0,-0.1,0.0,10.4
660,김포(공),110,2023-01-29,-11.1,5.4,0.0,11.2
661,김포(공),110,2023-01-30,-9.0,4.3,0.0,9.3
662,김포(공),110,2023-01-31,-6.6,9.1,0.0,13.8
663,김포(공),110,2023-02-01,-4.0,5.6,0.0,12.7
664,김포(공),110,2023-02-02,-7.5,1.1,0.0,7.7
665,김포(공),110,2023-02-03,-6.4,3.5,0.0,6.9
666,김포(공),110,2023-02-04,-8.9,5.8,0.0,9.3
667,김포(공),110,2023-02-05,-7.5,7.7,0.0,9.8
668,김포(공),110,2023-02-06,-6.2,8.3,0.0,5.6
669,김포(공),110,2023-02-07,-4.6,8.7,0.0,5.6
670,김포(공),110,2023-02-08,-6.0,8.1,0.0,8.0
671,김포(공),110,2023-02-09,-6.4,10.1,0.0,9.8
672,김포(공),110,2023-02-10,-1.9,6.3,0.6,7.8
673,김포(공),110,2023-02-11,-5.2,7.6,0.0,5.2
674,김포(공),110,2023-02-12,-4.7,7.1,0.0,8.0
675,김포(공),110,2023-02-13,-1.2,9.8,0.0,6.7
676,김포(공),110,2023-02-14,-4.1,5.6,0.0,8.3
677,김포(공),110,2023-02-15,-3.3,8.2,0.0,6.7
678,김포(공),110,2023-02-16,-4.1,5.5,0.0,8.6
679,김포(공),110,2023-02-17,-4.3,9.6,0.0,5.6
680,김포(공),110,2023-02-18,-0.1,6.2,0.0,3.3
681,김포(공),110,2023-02-19,-1.9,7.0,0.4,12.6
682,김포(공),110,2023-02-20,-5.2,3.4,0.0,13.8
683,김포(공),110,2023-02-21,-7.0,3.7,0.0,8.3
684,김포(공),110,2023-02-22,-7.7,6.8,0.0,8.1
685,김포(공),110,2023-02-23,-4.9,9.4,0.0,7.8
686,김포(공),110,2023-02-24,-3.2,9.2,0.0,11.3
687,김포(공),110,2023-02-25,-5.0,5.6,0.0,9.8
688,김포(공),110,2023-02-26,-7.5,8.6,0.0,7.1
689,김포(공),110,2023-02-27,-5.6,11.6,0.0,7.0
690,김포(공),110,2023-02-28,-6.2,8.5,0.0,9.8
691,김포(공),110,2023-03-01,1.3,10.4,0.0,14.4
692,김포(공),110,2023-03-02,-3.8,6.7,0.0,12.3
693,김포(공),110,2023-03-03,-5.4,9.6,0.0,12.6
694,김포(공),110,2023-03-04,-0.3,13.2,0.0,6.4
695,김포(공),110,2023-03-05,-3.0,15.2,0.0,7.0
696,김포(공),110,2023-03-06,-3.5,15.5,0.0,10.3
697,김포(공),110,2023-03-07,2.8,17.9,0.0,12.3
698,김포(공),110,2023-03-08,4.0,18.3,4.0,10.1
699,김포(공),110,2023-03-09,3.8,13.2,2.2,9.1
700,김포(공),110,2023-03-10,2.0,21.5,0.0,10.5
701,김포(공),110,2023-03-11,4.4,22.8,0.0,11.9
702,김포(공),110,2023-03-12,0.2,10.3,5.8,15.5
703,김포(공),110,2023-03-13,-3.0,6.9,0.0,13.3
704,김포(공),110,2023-03-14,2.2,15.1,0.0,13.1
705,김포(공),110,2023-03-15,1.4,13.8,0.0,11.9
706,김포(공),110,2023-03-16,-2.6,9.4,0.0,9.7
707,김포(공),110,2023-03-17,-1.5,12.2,0.0,5.6
708,김포(공),110,2023-03-18,-0.6,14.6,0.0,10.6
709,김포(공),110,2023-03-19,-2.3,14.8,0.0,7.6
710,김포(공),110,2023-03-20,0.3,16.3,0.0,7.6
711,김포(공),110,2023-03-21,-0.5,20.6,0.0,7.2
712,김포(공),110,2023-03-22,3.2,24.4,0.0,7.9
713,김포(공),110,2023-03-23,9.6,23.8,0.0,11.9
714,김포(공),110,2023-03-24,5.0,17.9,0.0,7.3
715,김포(공),110,2023-03-25,3.3,18.6,0.0,8.7
716,김포(공),110,2023-03-26,2.2,14.9,0.0,12.3
717,김포(공),110,2023-03-27,-2.2,13.5,0.0,11.6
718,김포(공),110,2023-03-28,-0.3,15.3,0.0,11.2
719,김포(공),110,2023-03-29,0.8,19.3,0.0,8.1
720,김포(공),110,2023-03-30,0.9,20.5,0.0,8.5
721,김포(공),110,2023-03-31,2.0,22.3,0.0,7.8
722,김포(공),110,2023-04-01,4.2,25.4,0.0,7.2
723,김포(공),110,2024-01-21,-3.1,3.3,0.1,9.3
724,김포(공),110,2024-01-22,-11.4,-3.1,0.0,11.3
725,김포(공),110,2024-01-23,-13.7,-7.7,0.0,11.9
726,김포(공),110,2024-01-24,-10.9,-2.8,0.0,14.0
727,김포(공),110,2024-01-25,-10.8,-0.1,0.0,8.9
728,김포(공),110,2024-01-26,-9.9,4.3,0.0,8.3
729,김포(공),110,2024-01-27,-8.7,5.1,0.0,8.7
730,김포(공),110,2024-01-28,-8.8,3.4,0.0,7.5
731,김포(공),110,2024-01-29,-8.5,4.9,0.0,7.5
732,김포(공),110,2024-01-30,-7.7,8.1,0.0,4.6
733,김포(공),110,2024-01-31,-3.0,10.1,0.0,7.9
734,김포(공),110,2024-02-01,-3.2,6.3,0.0,6.7
735,김포(공),110,2024-02-02,-3.2,7.2,0.0,6.3
736,김포(공),110,2024-02-03,-5.2,8.7,0.0,6.0
737,김포(공),110,2024-02-04,0.2,11.9,0.0,6.3
738,김포(공),110,2024-02-05,0.1,6.9,4.9,10.3
739,김포(공),110,2024-02-06,-0.6,2.9,0.1,5.2
740,김포(공),110,2024-02-07,-3.9,4.8,0.0,6.5
741,김포(공),110,2024-02-08,-6.3,6.0,0.0,6.5
742,김포(공),110,2024-02-09,-5.8,6.1,0.0,9.7
743,김포(공),110,2024-02-10,-5.3,7.1,0.0,9.6
744,김포(공),110,2024-02-11,-7.4,6.3,0.0,13.2
745,김포(공),110,2024-02-12,-6.3,9.9,0.0,7.8
746,김포(공),110,2024-02-13,-0.8,14.7,0.0,12.3
747,김포(공),110,2024-02-14,5.7,17.4,0.0,9.4
748,김포(공),110,2024-02-15,-1.4,10.0,9.0,12.2
749,김포(공),110,2024-02-16,-5.4,8.0,0.0,7.3
750,김포(공),110,2024-02-17,-4.8,10.0,0.0,8.3
751,김포(공),110,2024-02-18,-2.5,10.0,12.2,8.7
752,김포(공),110,2024-02-19,3.0,11.5,7.4,8.7
753,김포(공),110,2024-02-20,1.7,7.1,1.8,9.7
754,김포(공),110,2024-02-21,0.2,4.8,16.5,8.5
755,김포(공),110,2024-02-22,-0.5,2.3,6.1,8.6
756,김포(공),110,2024-02-23,-1.0,6.4,0.2,10.7
757,김포(공),110,2024-02-24,-0.3,6.2,1.3,10.8
758,김포(공),110,2024-02-25,-1.0,6.9,2.0,6.8
759,김포(공),110,2024-02-26,-4.2,10.0,0.0,7.3
760,김포(공),110,2024-02-27,-0.5,9.7,0.0,10.1
761,김포(공),110,2024-02-28,1.7,10.5,0.0,8.7
762,김포(공),110,2024-02-29,-0.3,8.8,0.0,13.0
763,김포(공),110,2024-03-01,-7.4,-0.3,0.0,16.8
764,김포(공),110,2024-03-02,-10.0,5.0,0.0,15.5
765,김포(공),110,2024-03-03,-3.3,8.5,0.0,11.7
766,김포(공),110,2024-03-04,-4.6,11.7,0.0,6.5
767,김포(공),110,2024-03-05,2.6,11.9,0.0,7.8
768,김포(공),110,2024-03-06,-0.8,12.0,0.0,7.9
769,김포(공),110,2024-03-07,1.1,8.4,0.0,11.0
770,김포(공),110,2024-03-08,-4.0,7.8,0.0,13.5
771,김포(공),110,2024-03-09,-4.9,7.4,0.0,9.4
772,김포(공),110,2024-03-10,-5.9,10.6,0.0,8.8
773,김포(공),110,2024-03-11,-0.2,11.5,0.0,8.7
774,김포(공),110,2024-03-12,0.5,12.1,0.2,9.3
775,김포(공),110,2024-03-13,-3.0,12.5,0.0,12.0
776,김포(공),110,2024-03-14,-0.8,15.5,0.0,8.5
777,김포(공),110,2024-03-15,1.2,13.1,0.0,11.0
778,김포(공),110,2024-03-16,0.0,18.4,0.0,9.1
779,김포(공),110,2024-03-17,2.6,12.3,0.0,14.4
780,김포(공),110,2024-03-18,-3.2,12.8,0.0,9.7
781,김포(공),110,2024-03-19,3.3,10.9,0.0,16.8
782,김포(공),110,2024-03-20,-0.4,9.6,0.0,13.0
783,강남,400,2020-01-02,-0.2,5.1,0.0,5.7
784,강남,400,2020-01-03,-2.7,6.0,0.0,6.0
785,강남,400,2020-01-04,-3.6,8.3,0.0,6.3
786,강남,400,2020-01-05,-4.2,7.3,0.0,2.7
787,강남,400,2020-01-06,-0.5,5.8,1.0,3.6
788,강남,400,2020-01-07,4.2,8.1,53.5,3.6
789,강남,400,2020-01-08,0.8,10.4,5.0,10.6
790,강남,400,2020-01-09,-2.2,3.7,0.0,6.2
791,강남,400,2020-01-10,-3.2,5.6,0.0,4.7
792,강남,400,2020-01-11,-3.1,5.5,0.0,6.1
793,강남,400,2020-01-12,-1.9,4.3,0.0,6.0
794,강남,400,2020-01-13,-3.5,2.3,0.0,7.5
795,강남,400,2020-01-14,-5.3,4.3,0.0,4.9
796,강남,400,2020-01-15,-5.4,3.7,0.0,5.5
797,강남,400,2020-01-16,-4.8,5.2,0.0,4.9
798,강남,400,2020-01-17,-3.2,6.2,0.0,4.4
799,강남,400,2020-01-18,-3.8,7.4,0.0,5.2
800,강남,400,2020-01-19,-1.5,6.6,0.5,10.4
801,강남,400,2020-01-20,-1.8,7.3,0.0,9.5
802,강남,400,2020-01-21,-4.4,6.2,0.0,3.9
803,강남,400,2020-01-22,0.5,7.5,0.0,3.8
804,강남,400,2020-01-23,-1.3,11.5,0.0,5.6
805,강남,400,2020-01-24,-1.1,10.0,0.0,3.9
806,강남,400,2020-01-25,-0.4,10.1,0.0,3.2
807,강남,400,2020-01-26,-1.1,13.0,0.0,7.1
808,강남,400,2020-01-27,4.5,8.7,0.5,7.8
809,강남,400,2020-01-28,3.7,11.1,0.0,5.3
810,강남,400,2020-01-29,1.6,11.3,0.0,4.4
811,강남,400,2020-01-30,0.5,11.9,0.0,4.3
812,강남,400,2020-01-31,0.5,9.3,0.0,6.2
813,강남,400,2020-02-01,-1.2,7.9,0.0,5.3
814,강남,400,2020-02-02,-2.3,6.9,0.0,5.3
815,강남,400,2020-02-03,-1.0,5.1,0.0,8.0
816,강남,400,2020-02-04,-4.9,5.4,0.5,8.5
817,강남,400,2020-02-05,-9.2,-2.9,0.0,9.1
818,강남,400,2020-02-06,-10.4,1.3,0.0,5.0
819,강남,400,2020-02-07,-5.8,4.1,0.0,5.5
820,강남,400,2020-02-08,-1.1,5.1,0.0,8.4
821,강남,400,2020-02-09,-5.3,5.5,0.0,6.0
822,강남,400,2020-02-10,-2.0,10.8,0.0,5.2
823,강남,400,2020-02-11,-1.6,16.3,0.0,4.1
824,강남,400,2020-02-12,6.0,8.4,7.5,3.6
825,강남,400,2020-02-13,4.7,10.9,0.0,5.2
826,강남,400,2020-02-14,3.2,15.3,0.0,3.9
827,강남,400,2020-02-15,3.5,16.8,2.0,5.7
828,강남,400,2020-02-16,-3.1,8.1,14.0,9.1
829,강남,400,2020-02-17,-6.0,-2.3,0.5,8.2
830,강남,400,2020-02-18,-6.5,2.9,0.0,7.5
831,강남,400,2020-02-19,-3.6,7.6,0.0,5.0
832,강남,400,2020-02-20,-0.7,12.4,0.0,4.1
833,강남,400,2020-02-21,1.8,13.0,3.0,7.2
834,강남,400,2020-02-22,1.4,9.4,2.5,12.4
835,강남,400,2020-02-23,-1.3,9.1,0.0,7.4
836,강남,400,2020-02-24,0.6,13.2,0.0,4.3
837,강남,400,2020-02-25,5.6,9.9,20.5,6.3
838,강남,400,2020-02-26,3.8,13.0,0.0,6.6
839,강남,400,2020-02-27,2.3,12.6,0.0,4.6
840,강남,400,2020-02-28,3.3,6.7,4.0,4.1
841,강남,400,2020-02-29,4.7,14.1,0.0,4.1
842,강남,400,2020-03-01,2.5,11.8,0.0,5.9
843,강남,400,2020-03-02,1.6,8.8,0.0,7.3
844,강남,400,2020-03-03,0.3,12.1,0.0,7.2
845,강남,400,2020-03-04,0.3,6.7,0.0,10.3
846,강남,400,2020-03-05,-1.5,8.0,0.0,7.1
847,강남,400,2020-03-06,-2.4,11.5,0.0,4.5
848,강남,400,2020-03-07,1.2,14.5,0.0,4.7
849,강남,400,2020-03-08,0.9,18.5,0.0,5.9
850,강남,400,2020-03-09,3.0,17.8,0.0,5.1
851,강남,400,2020-03-10,4.7,12.2,11.5,7.3
852,강남,400,2020-03-11,1.4,9.2,0.0,8.5
853,강남,400,2020-03-12,1.1,14.5,0.0,8.3
854,강남,400,2020-03-13,1.5,10.4,0.0,7.6
855,강남,400,2020-03-14,-0.8,10.5,0.0,8.5
856,강남,400,2020-03-15,1.9,10.6,0.0,12.5
857,강남,400,2020-03-16,-0.5,10.5,0.0,7.6
858,강남,400,2020-03-17,3.2,14.1,0.0,7.0
859,강남,400,2020-03-18,1.5,18.2,0.0,7.0
860,강남,400,2020-03-19,7.1,13.9,0.0,13.4
861,강남,400,2020-03-20,4.1,15.4,0.0,9.5
862,강남,400,2020-03-21,6.0,20.9,0.0,7.3
863,강남,400,2020-03-22,7.5,18.5,0.0,8.8
864,강남,400,2020-03-23,4.3,18.4,0.0,8.0
865,강남,400,2020-03-24,4.4,19.3,0.0,6.4
866,강남,400,2020-03-25,5.3,21.0,0.0,6.7
867,강남,400,2020-03-26,7.3,21.9,1.0,5.6
868,강남,400,2020-03-27,8.5,17.9,6.5,7.8
869,강남,400,2020-03-28,5.7,14.0,0.0,7.8
870,강남,400,2020-03-29,1.5,16.8,0.0,5.6
871,강남,400,2020-03-30,3.7,18.1,0.0,5.9
872,강남,400,2020-03-31,5.0,20.4,0.0,5.3
873,강남,400,2020-04-01,6.9,19.3,0.0,9.3
874,강남,400,2021-01-02,-6.6,-0.3,0.0,6.9
875,강남,400,2021-01-03,-8.8,-0.7,0.0,6.2
876,강남,400,2021-01-04,-8.1,0.9,0.0,4.0
877,강남,400,2021-01-05,-7.9,-1.4,0.0,7.7
878,강남,400,2021-01-06,-10.7,-1.7,6.0,7.4
879,강남,400,2021-01-07,-15.7,-7.4,0.0,9.7
880,강남,400,2021-01-08,-17.0,-9.5,0.0,7.7
881,강남,400,2021-01-09,-15.8,-6.6,0.0,8.2
882,강남,400,2021-01-10,-14.5,-2.4,0.0,4.6
